word,previous_word,next_word,artist,song_type,song,aae_feature,aae_realization,performance_type,time,social_group,year
around,prowls , the,rorygallagher,original,off_the_handle,post-consonantal d,1,studio,1980s,nonAA_nonUS,1977
around,prowls , the,rorygallagher,original,off_the_handle,post-consonantal d,1,studio,1980s,nonAA_nonUS,1979
for,, the,rorygallagher,original,off_the_handle,post-vocalic r,1,studio,1980s,nonAA_nonUS,1977
for,, the,rorygallagher,original,off_the_handle,post-vocalic r,1,studio,1980s,nonAA_nonUS,1979
last,the , night,rorygallagher,original,off_the_handle,post-consonantal t,0,studio,1980s,nonAA_nonUS,1977
last,the , night,rorygallagher,original,off_the_handle,post-consonantal t,0,studio,1980s,nonAA_nonUS,1979
night,last , or,rorygallagher,original,off_the_handle,ai monophthongization,0,studio,1980s,nonAA_nonUS,1977
night,last , or,rorygallagher,original,off_the_handle,ai monophthongization,0,studio,1980s,nonAA_nonUS,1979
or,night , two,rorygallagher,original,off_the_handle,post-vocalic r,1,studio,1980s,nonAA_nonUS,1977
or,night , two,rorygallagher,original,off_the_handle,post-vocalic r,1,studio,1980s,nonAA_nonUS,1979
I,two , can,rorygallagher,original,off_the_handle,ai monophthongization,1,studio,1980s,nonAA_nonUS,1977
I,two , can,rorygallagher,original,off_the_handle,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
can't,I , eat,rorygallagher,original,off_the_handle,post-consonantal t,1,studio,1980s,nonAA_nonUS,1977
can't,I , eat,rorygallagher,original,off_the_handle,post-consonantal t,1,studio,1980s,nonAA_nonUS,1979
or,eat , drink,rorygallagher,original,off_the_handle,post-vocalic r,1,studio,1980s,nonAA_nonUS,1977
or,eat , drink,rorygallagher,original,off_the_handle,post-vocalic r,1,studio,1980s,nonAA_nonUS,1979
I,drink , think,rorygallagher,original,off_the_handle,ai monophthongization,1,studio,1980s,nonAA_nonUS,1977
I,drink , think,rorygallagher,original,off_the_handle,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
I,drink , think,rorygallagher,original,off_the_handle,ai monophthongization,1,studio,1980s,nonAA_nonUS,1977
I,drink , think,rorygallagher,original,off_the_handle,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
rather,d , not,rorygallagher,original,off_the_handle,post-vocalic r,1,studio,1980s,nonAA_nonUS,1977
rather,d , not,rorygallagher,original,off_the_handle,post-vocalic r,1,studio,1980s,nonAA_nonUS,1979
and,down , lonesome,rorygallagher,original,off_the_handle,post-consonantal d,1,studio,1980s,nonAA_nonUS,1977
and,down , lonesome,rorygallagher,original,off_the_handle,post-consonantal d,1,studio,1980s,nonAA_nonUS,1979
your,lonesome , luck,rorygallagher,original,off_the_handle,post-vocalic r,0,studio,1980s,nonAA_nonUS,1977
your,lonesome , luck,rorygallagher,original,off_the_handle,post-vocalic r,0,studio,1980s,nonAA_nonUS,1979
and,mystery , it,thebluesband,cover,diddy_wah_diddy,post-consonantal d,1,studio,1980s,nonAA_nonUS,1980
and,mystery , it,thebluesband,cover,diddy_wah_diddy,post-consonantal d,1,studio,1980s,nonAA_nonUS,1979
worrying,is , me,thebluesband,cover,diddy_wah_diddy,ing ultimas,1,studio,1980s,nonAA_nonUS,1980
worrying,is , me,thebluesband,cover,diddy_wah_diddy,ing ultimas,1,studio,1980s,nonAA_nonUS,1979
and,me , that,thebluesband,cover,diddy_wah_diddy,post-consonantal d,1,studio,1980s,nonAA_nonUS,1980
and,me , that,thebluesband,cover,diddy_wah_diddy,post-consonantal d,1,studio,1980s,nonAA_nonUS,1979
I,, wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,, wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
mean ,,,thebluesband,cover,diddy_wah_diddy,third person singular,1,studio,1980s,nonAA_nonUS,1980
mean ,,,thebluesband,cover,diddy_wah_diddy,third person singular,1,studio,1980s,nonAA_nonUS,1979
I,, went,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,, went,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
went,I , out,thebluesband,cover,diddy_wah_diddy,post-consonantal t,1,studio,1980s,nonAA_nonUS,1980
went,I , out,thebluesband,cover,diddy_wah_diddy,post-consonantal t,1,studio,1980s,nonAA_nonUS,1979
around ,,,thebluesband,cover,diddy_wah_diddy,post-consonantal d,1,studio,1980s,nonAA_nonUS,1980
around ,,,thebluesband,cover,diddy_wah_diddy,post-consonantal d,1,studio,1980s,nonAA_nonUS,1979
who's,see , in,thebluesband,cover,diddy_wah_diddy,zero copula,0,studio,1980s,nonAA_nonUS,1980
who's,see , in,thebluesband,cover,diddy_wah_diddy,zero copula,0,studio,1980s,nonAA_nonUS,1979
I,, wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,, wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
mean ,,,thebluesband,cover,diddy_wah_diddy,third person singular,1,studio,1980s,nonAA_nonUS,1980
mean ,,,thebluesband,cover,diddy_wah_diddy,third person singular,1,studio,1980s,nonAA_nonUS,1979
I,, got,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,, got,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
four ,,,thebluesband,cover,diddy_wah_diddy,post-vocalic r,1,studio,1980s,nonAA_nonUS,1980
four ,,,thebluesband,cover,diddy_wah_diddy,post-vocalic r,1,studio,1980s,nonAA_nonUS,1979
over,on , daddy,thebluesband,cover,diddy_wah_diddy,post-vocalic r,0,studio,1980s,nonAA_nonUS,1980
over,on , daddy,thebluesband,cover,diddy_wah_diddy,post-vocalic r,0,studio,1980s,nonAA_nonUS,1979
and,daddy , give,thebluesband,cover,diddy_wah_diddy,post-consonantal d,1,studio,1980s,nonAA_nonUS,1980
and,daddy , give,thebluesband,cover,diddy_wah_diddy,post-consonantal d,1,studio,1980s,nonAA_nonUS,1979
more ,,,thebluesband,cover,diddy_wah_diddy,post-vocalic r,1,studio,1980s,nonAA_nonUS,1980
more ,,,thebluesband,cover,diddy_wah_diddy,post-vocalic r,1,studio,1980s,nonAA_nonUS,1979
your,of , diddy,thebluesband,cover,diddy_wah_diddy,post-vocalic r,1,studio,1980s,nonAA_nonUS,1980
your,of , diddy,thebluesband,cover,diddy_wah_diddy,post-vocalic r,1,studio,1980s,nonAA_nonUS,1979
I,, wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,, wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
mean ,,,thebluesband,cover,diddy_wah_diddy,third person singular,1,studio,1980s,nonAA_nonUS,1980
mean ,,,thebluesband,cover,diddy_wah_diddy,third person singular,1,studio,1980s,nonAA_nonUS,1979
I,, went,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,, went,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
went,I , to,thebluesband,cover,diddy_wah_diddy,post-consonantal t,1,studio,1980s,nonAA_nonUS,1980
went,I , to,thebluesband,cover,diddy_wah_diddy,post-consonantal t,1,studio,1980s,nonAA_nonUS,1979
my,with , hat,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
my,with , hat,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
sure,you , is,thebluesband,cover,diddy_wah_diddy,post-vocalic r,1,studio,1980s,nonAA_nonUS,1980
sure,you , is,thebluesband,cover,diddy_wah_diddy,post-vocalic r,1,studio,1980s,nonAA_nonUS,1979
I,, wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,, wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
mean ,,,thebluesband,cover,diddy_wah_diddy,third person singular,1,studio,1980s,nonAA_nonUS,1980
mean ,,,thebluesband,cover,diddy_wah_diddy,third person singular,1,studio,1980s,nonAA_nonUS,1979
I,then , got,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,then , got,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
I,because , talked,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,because , talked,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
talked,I , about,thebluesband,cover,diddy_wah_diddy,post-consonantal t,0,studio,1980s,nonAA_nonUS,1980
talked,I , about,thebluesband,cover,diddy_wah_diddy,post-consonantal t,0,studio,1980s,nonAA_nonUS,1979
I,, wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,, wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
mean ,,,thebluesband,cover,diddy_wah_diddy,third person singular,1,studio,1980s,nonAA_nonUS,1980
mean ,,,thebluesband,cover,diddy_wah_diddy,third person singular,1,studio,1980s,nonAA_nonUS,1979
I,, said,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,, said,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
I,, said,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,, said,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
won't,gone , you,thebluesband,cover,diddy_wah_diddy,post-consonantal t,0,studio,1980s,nonAA_nonUS,1980
won't,gone , you,thebluesband,cover,diddy_wah_diddy,post-consonantal t,0,studio,1980s,nonAA_nonUS,1979
you're,thing , sitting,thebluesband,cover,diddy_wah_diddy,post-vocalic r,1,studio,1980s,nonAA_nonUS,1980
you're,thing , sitting,thebluesband,cover,diddy_wah_diddy,post-vocalic r,1,studio,1980s,nonAA_nonUS,1979
sitting,re , on,thebluesband,cover,diddy_wah_diddy,ing ultimas,1,studio,1980s,nonAA_nonUS,1980
sitting,re , on,thebluesband,cover,diddy_wah_diddy,ing ultimas,1,studio,1980s,nonAA_nonUS,1979
my,on , diddy,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
my,on , diddy,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
I,, wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,, wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
I,diddy , wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,diddy , wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
I,diddy , wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,diddy , wish,thebluesband,cover,diddy_wah_diddy,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
mean ,,,thebluesband,cover,diddy_wah_diddy,third person singular,1,studio,1980s,nonAA_nonUS,1980
mean ,,,thebluesband,cover,diddy_wah_diddy,third person singular,1,studio,1980s,nonAA_nonUS,1979
I,, just,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,, just,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
just,I , talked,thebluesband,cover,talk_to_me_baby,post-consonantal t,0,studio,1980s,nonAA_nonUS,1980
just,I , talked,thebluesband,cover,talk_to_me_baby,post-consonantal t,0,studio,1980s,nonAA_nonUS,1979
my,to , baby,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
my,to , baby,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
you're,what , doing,thebluesband,cover,talk_to_me_baby,post-vocalic r,1,studio,1980s,nonAA_nonUS,1980
you're,what , doing,thebluesband,cover,talk_to_me_baby,post-vocalic r,1,studio,1980s,nonAA_nonUS,1979
doing,re , and,thebluesband,cover,talk_to_me_baby,ing ultimas,1,studio,1980s,nonAA_nonUS,1980
doing,re , and,thebluesband,cover,talk_to_me_baby,ing ultimas,1,studio,1980s,nonAA_nonUS,1979
and,doing , please,thebluesband,cover,talk_to_me_baby,post-consonantal d,1,studio,1980s,nonAA_nonUS,1980
and,doing , please,thebluesband,cover,talk_to_me_baby,post-consonantal d,1,studio,1980s,nonAA_nonUS,1979
I,but , can,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,but , can,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
can't,I , hold,thebluesband,cover,talk_to_me_baby,post-consonantal t,1,studio,1980s,nonAA_nonUS,1980
can't,I , hold,thebluesband,cover,talk_to_me_baby,post-consonantal t,1,studio,1980s,nonAA_nonUS,1979
hold,t , out,thebluesband,cover,talk_to_me_baby,post-consonantal d,0,studio,1980s,nonAA_nonUS,1980
hold,t , out,thebluesband,cover,talk_to_me_baby,post-consonantal d,0,studio,1980s,nonAA_nonUS,1979
can't,, hold,thebluesband,cover,talk_to_me_baby,post-consonantal t,1,studio,1980s,nonAA_nonUS,1980
can't,, hold,thebluesband,cover,talk_to_me_baby,post-consonantal t,1,studio,1980s,nonAA_nonUS,1979
hold,t , out,thebluesband,cover,talk_to_me_baby,post-consonantal d,0,studio,1980s,nonAA_nonUS,1980
hold,t , out,thebluesband,cover,talk_to_me_baby,post-consonantal d,0,studio,1980s,nonAA_nonUS,1979
I,yea , get,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,yea , get,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
feeling,good , talking,thebluesband,cover,talk_to_me_baby,ing ultimas,1,studio,1980s,nonAA_nonUS,1980
feeling,good , talking,thebluesband,cover,talk_to_me_baby,ing ultimas,1,studio,1980s,nonAA_nonUS,1979
talking,feeling , to,thebluesband,cover,talk_to_me_baby,ing ultimas,1,studio,1980s,nonAA_nonUS,1980
talking,feeling , to,thebluesband,cover,talk_to_me_baby,ing ultimas,1,studio,1980s,nonAA_nonUS,1979
or,walk , fly,thebluesband,cover,talk_to_me_baby,post-vocalic r,1,studio,1980s,nonAA_nonUS,1980
or,walk , fly,thebluesband,cover,talk_to_me_baby,post-vocalic r,1,studio,1980s,nonAA_nonUS,1979
you're,fly , my,thebluesband,cover,talk_to_me_baby,post-vocalic r,0,studio,1980s,nonAA_nonUS,1980
you're,fly , my,thebluesband,cover,talk_to_me_baby,post-vocalic r,0,studio,1980s,nonAA_nonUS,1979
you're,fly , my,thebluesband,cover,talk_to_me_baby,zero copula,0,studio,1980s,nonAA_nonUS,1980
you're,fly , my,thebluesband,cover,talk_to_me_baby,zero copula,0,studio,1980s,nonAA_nonUS,1979
my,re , baby,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
my,re , baby,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
and,baby , I,thebluesband,cover,talk_to_me_baby,post-consonantal d,1,studio,1980s,nonAA_nonUS,1980
and,baby , I,thebluesband,cover,talk_to_me_baby,post-consonantal d,1,studio,1980s,nonAA_nonUS,1979
I,and ,'ll,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,and ,'ll,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
I,and ,'ll,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,and ,'ll,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
I,but , can,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,but , can,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
can't,I , hold,thebluesband,cover,talk_to_me_baby,post-consonantal t,1,studio,1980s,nonAA_nonUS,1980
can't,I , hold,thebluesband,cover,talk_to_me_baby,post-consonantal t,1,studio,1980s,nonAA_nonUS,1979
hold,t , out,thebluesband,cover,talk_to_me_baby,post-consonantal d,0,studio,1980s,nonAA_nonUS,1980
hold,t , out,thebluesband,cover,talk_to_me_baby,post-consonantal d,0,studio,1980s,nonAA_nonUS,1979
can't,, hold,thebluesband,cover,talk_to_me_baby,post-consonantal t,1,studio,1980s,nonAA_nonUS,1980
can't,, hold,thebluesband,cover,talk_to_me_baby,post-consonantal t,1,studio,1980s,nonAA_nonUS,1979
hold,t , out,thebluesband,cover,talk_to_me_baby,post-consonantal d,0,studio,1980s,nonAA_nonUS,1980
hold,t , out,thebluesband,cover,talk_to_me_baby,post-consonantal d,0,studio,1980s,nonAA_nonUS,1979
I,woa , get,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,woa , get,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
feeling ,,,thebluesband,cover,talk_to_me_baby,ing ultimas,1,studio,1980s,nonAA_nonUS,1980
feeling ,,,thebluesband,cover,talk_to_me_baby,ing ultimas,1,studio,1980s,nonAA_nonUS,1979
talking,feeling , to,thebluesband,cover,talk_to_me_baby,ing ultimas,1,studio,1980s,nonAA_nonUS,1980
talking,feeling , to,thebluesband,cover,talk_to_me_baby,ing ultimas,1,studio,1980s,nonAA_nonUS,1979
I,, get,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
I,, get,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
feeling ,,,thebluesband,cover,talk_to_me_baby,ing ultimas,1,studio,1980s,nonAA_nonUS,1980
feeling ,,,thebluesband,cover,talk_to_me_baby,ing ultimas,1,studio,1980s,nonAA_nonUS,1979
talking,feeling , to,thebluesband,cover,talk_to_me_baby,ing ultimas,1,studio,1980s,nonAA_nonUS,1980
talking,feeling , to,thebluesband,cover,talk_to_me_baby,ing ultimas,1,studio,1980s,nonAA_nonUS,1979
mighty,you , fine,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
mighty,you , fine,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
you're,fine , my,thebluesband,cover,talk_to_me_baby,post-vocalic r,0,studio,1980s,nonAA_nonUS,1980
you're,fine , my,thebluesband,cover,talk_to_me_baby,post-vocalic r,0,studio,1980s,nonAA_nonUS,1979
you're,fine , my,thebluesband,cover,talk_to_me_baby,zero copula,0,studio,1980s,nonAA_nonUS,1980
you're,fine , my,thebluesband,cover,talk_to_me_baby,zero copula,0,studio,1980s,nonAA_nonUS,1979
my,re , baby,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1980
my,re , baby,thebluesband,cover,talk_to_me_baby,ai monophthongization,1,studio,1980s,nonAA_nonUS,1979
you're,fine , my,thebluesband,cover,talk_to_me_baby,post-vocalic r,0,studio,1980s,nonAA_nonUS,1980
you're,fine , my,thebluesband,cover,talk_to_me_baby,post-vocalic r,0,studio,1980s,nonAA_nonUS,1979
you're,fine , my,thebluesband,cover,talk_to_me_baby,zero copula,0,studio,1980s,nonAA_nonUS,1980
you're,fine , my,thebluesband,cover,talk_to_me_baby,zero copula,0,studio,1980s,nonAA_nonUS,1979
